file,y_tc_mean,ntc_mean,A_rms,B_rms,C_rms,D_rms,U_A,U_B,U_C,U_D,R_AB,R_AC,R_AD,R_BC,R_BD,R_CD
J4-T95-I3 Tp 4_Processed.unv,99.01561737060548,63.501912179452624,2.967213988304138,4.833499670028687,2.726753830909729,3.609150528907776,0.366894694014694,2.2653064773322176,0.1295218956360169,0.9851254425938447,0.16196249720999106,2.832684714912939,0.3724344922496944,17.4897569728148,2.299510680962258,0.13147756624271575
J5-T100-I1 Tp 4_Processed.unv,101.21353403727214,68.90111675119952,2.575977087020874,2.5672528743743896,2.5739821195602417,2.614301443099976,-0.02434220726857017,-0.0009403183220801914,-0.0232498157134704,-0.009723643213955135,25.887198725129426,1.0469849554320065,2.503403995082299,0.040444119371466365,0.09670432176395258,2.3910601409256595
J5-T100-I2 Tp 4_Processed.unv,101.3802007039388,73.03763894528592,2.5722721815109253,2.5605568885803223,2.5718919038772583,2.609452962875366,-0.0280471127785189,-0.007636304116147574,-0.0253400313964538,-0.014572123438564955,3.6728648246487516,1.1068302299911097,1.9247100737763823,0.30135338021784114,0.5240350967614085,1.7389388377943398
J5-T100-I3 Tp 4_Processed.unv,101.5364507039388,76.53499569742235,2.566343188285828,2.557009696960449,2.5661659240722656,2.5984275341033936,-0.03397610600361611,-0.011183495736020621,-0.031066011201446475,-0.02559755221053761,3.038057759899115,1.0936745558771361,1.327318554687012,0.3599913636643478,0.43689707687818563,1.2136321061455904
J5-T105-I1 Tp 4_Processed.unv,107.06249237060548,37.12689383969805,2.5670928955078125,2.546802043914795,2.5712214708328247,2.6444884538650517,-0.033226398781631694,-0.021391148781674918,-0.026010464440887393,0.020463367551120548,1.5532779057708037,1.277424278876049,-1.6237014117362252,0.8224054910780025,-1.0453386388255321,-1.2710744883953908
J5-T105-I2 Tp 4_Processed.unv,106.95311737060548,51.3419801954285,2.5863800048828125,2.5540318489074707,2.596826195716858,2.6666258573532104,-0.013939289406631694,-0.014161343788999137,-0.00040573955685418994,0.042600771039279284,0.9843196814034033,34.355263545676515,-0.32720744405727353,34.902546596136496,-0.33241989390149584,-0.009524230359119205
J5-T105-I3 Tp 4_Processed.unv,107.03124237060548,63.44337579725404,2.5824432373046875,2.5574816465377808,2.5886385440826416,2.645034432411194,-0.017876056984756694,-0.010711546158689078,-0.008593391191070499,0.021009346097262682,1.6688586988215377,2.0802098481600524,-0.8508621306917198,1.246486505795242,-0.509846718174855,-0.4090270659204446
J5-T110-I1 Tp 4_Processed.unv,110.45311737060548,28.301747734632,2.571633219718933,2.553693413734436,2.574326515197754,2.6597899198532104,-0.02868607457051109,-0.014499778962033805,-0.022905420075958194,0.035764833539279284,1.9783801288021463,1.2523705950549382,-0.8020748800356127,0.633028292602804,-0.4054200041532193,-0.640445314831452
J5-T110-I2 Tp 4_Processed.unv,110.52603403727214,45.937061981703366,2.594738245010376,2.5580841302871704,2.609472274780273,2.692535400390625,-0.005581049279068218,-0.01010906240929943,0.012240339506560893,0.06851031407669383,0.5520837693052675,-0.4559554313078279,-0.0814629060497448,-0.8258808837680452,-0.1475553359452249,0.17866418613784857
J5-T110-I3 Tp 4_Processed.unv,110.76561737060548,61.30824431747168,2.593109369277954,2.562725305557251,2.6028181314468384,2.669611692428589,-0.007209925011490093,-0.005467887139218863,0.005586196173126279,0.0455866061146577,1.3185943359687002,-1.2906680660760084,-0.15815884589776136,-0.9788211816698151,-0.11994503660716134,0.12254029525856981
J5-T115-I1 Tp 4_Processed.unv,116.2864507039388,35.12239581184978,2.5639615058898926,2.545500636100769,2.571098804473877,2.6519604921340942,-0.036357788399551616,-0.022692556595700797,-0.026133130799835147,0.027935405820163073,1.6021900505666142,1.391252685261154,-1.3014949069867987,0.8683443545097148,-0.812322424874955,-0.9354842012344389
J5-T115-I2 Tp 4_Processed.unv,116.29165903727214,51.829560214697,2.585620164871216,2.55205237865448,2.603289484977722,2.6807429790496826,-0.014699129418228374,-0.01614081404198986,0.006057549704010068,0.05671789273575145,0.9106807983778894,-2.426580075520903,-0.2591621216731656,-2.6645780605489247,-0.28458063696389213,0.10680138862408341
J5-T115-I3 Tp 4_Processed.unv,116.35415903727214,68.38589578015048,2.58447265625,2.5591598749160767,2.595332145690918,2.6554802656173706,-0.015846638039444194,-0.00903331778039318,-0.0018997895827941313,0.03145517930343944,1.754243393699636,8.34125957051392,-0.5037846990658056,4.754904365307316,-0.28718061637008185,-0.060396717642820764
J5-T120-I1 Tp 4_Processed.unv,121.67186737060548,40.34447407122905,2.6099671125411987,2.5866501331329346,2.608160614967346,2.7027244567871094,0.009647818251754536,0.01845694043646473,0.010928679693634091,0.07869937047317821,0.5227203438709528,0.8827981533189548,0.12259079321406569,1.6888536359260138,0.23452462612461558,0.13886616408651872
J5-T120-I2 Tp 4_Processed.unv,121.79686737060548,57.15078459256817,2.633237242698669,2.5943078994750977,2.640527844429016,2.729690909385681,0.032917948409224795,0.026114706778627816,0.04329590915530401,0.10566582307174999,1.2605138050473814,0.760301586257189,0.31152881274461475,0.6031679964255608,0.24714430853290392,0.40974373640098277
J5-T120-I3 Tp 4_Processed.unv,121.73436737060548,71.49395554838391,2.631072163581848,2.59983229637146,2.633381128311157,2.706003904342652,0.03075286929240395,0.03163910367499012,0.03614919303744468,0.08197881802872065,0.9719892702495642,0.8507207688024732,0.3751318942123552,0.8752367899946524,0.3859424231257592,0.4409577242840961
J5-T125-I1 Tp 4_Processed.unv,127.05728530883788,35.95236056476978,2.597501397132873,2.573951244354248,2.590754270553589,2.693440318107605,-0.002817897156571103,0.005758051657778207,-0.006477664720123233,0.06941523179367382,-0.48938379230491524,0.43501744507046586,-0.04059479574953913,-0.8889085660593845,0.08295083815167739,-0.09331762716541958
J5-T125-I2 Tp 4_Processed.unv,127.43228530883788,56.197195649083,2.6276525259017944,2.57883894443512,2.62798011302948,2.732298731803894,0.02733323161235024,0.010645751738650233,0.03074817775576788,0.10827364548996288,2.567524800819355,0.8889382593484894,0.25244584209445564,0.3462238257892618,0.09832264989763469,0.28398579928315315
J5-T125-I3 Tp 4_Processed.unv,127.42186864217122,74.00553607442392,2.618733525276184,2.580839157104492,2.6192450523376465,2.6983879804611206,0.018414230986739888,0.012645964408022348,0.022013117063934384,0.07436289414718944,1.4561349686432983,0.8365117458494417,0.24762660461132494,0.5744740452382869,0.1700574534255174,0.29602286619403145
J5-T130-I1 Tp 4_Processed.unv,131.5625,44.1103508192683,2.596004366874695,2.571436882019043,2.603315830230713,2.691807508468628,-0.00431492741474937,0.003243689322573129,0.0060838949570007905,0.06778242215469676,-1.3302529883862175,-0.7092376586456585,-0.0636585013870057,0.5331599814754506,0.047854432158977785,0.08975623419174653
J5-T130-I2 Tp 4_Processed.unv,131.64583333333334,63.05144658245387,2.6262781620025635,2.583702564239502,2.641677975654602,2.7268786430358887,0.025958867713119282,0.015509371543032113,0.04444604038088995,0.1028535567219575,1.673753681191667,0.5840535510173495,0.25238668005709813,0.3489483294826986,0.15079081402073793,0.43212934775838885
J5-T130-I3 Tp 4_Processed.unv,131.55729166666666,79.16931499744034,2.6282520294189453,2.5938223600387573,2.6349518299102783,2.7051531076431274,0.02793273512950112,0.025629167342287484,0.03771989463656622,0.08112802132919628,1.0898807111619582,0.7405305714301417,0.3443044052086195,0.6794602049986161,0.31591017409744326,0.4649428646054211
J5-T70-I1 Tp 4_Processed.unv,70.99478403727214,36.3259474052408,2.533784031867981,2.5223063230514526,2.533612608909607,2.56696891784668,-0.06653526242146324,-0.0458868696450172,-0.06361932636410517,-0.057056168467251034,1.4499847763899105,1.0458341234339645,1.1661361813955837,0.7212724853827933,0.8042402929904984,1.1150297693162001
J5-T70-I2 Tp 4_Processed.unv,71.6458257039388,55.89664791317108,2.532370924949646,2.525380849838257,2.533449769020081,2.5491944551467896,-0.0679483693397982,-0.042812342858213004,-0.06378216625363109,-0.07483063116714161,1.5871210217303762,1.0653192472265698,0.9080288149384815,0.6712274821141829,0.572123236039362,0.8523537120937456
J5-T70-I3 Tp 4_Processed.unv,71.6927007039388,57.706925834411,2.531760096549988,2.52660596370697,2.532231450080872,2.5456130504608154,-0.0685591977394564,-0.041587228989499625,-0.06500048519284007,-0.07841203585311574,1.648563739526068,1.0547490151197876,0.8743453347887048,0.6397987471342835,0.5303679280487288,0.8289605605267198
J5-T75-I1 Tp 4_Processed.unv,76.6145757039388,43.841995636765695,2.5515941381454468,2.533334493637085,2.54582142829895,2.586750149726868,-0.04872515614399742,-0.03485869905938488,-0.051410506974761905,-0.037274936587063046,1.397790435638169,0.9477664977689724,1.3071828044613865,0.6780462032109015,0.9351779573914348,1.3792245321378995
J5-T75-I2 Tp 4_Processed.unv,76.7552007039388,50.4379824847878,2.5484421253204346,2.5283396244049072,2.544160485267639,2.5803334712982178,-0.051877168969009624,-0.03985356829156261,-0.05307145000607294,-0.04369161501571339,1.301694457808249,0.97749673248184,1.1873483951177441,0.7509417641123841,0.9121559886772221,1.2146827254379622
J5-T75-I3 Tp 4_Processed.unv,76.83853403727214,55.59354024436582,2.5422816276550293,2.5279778242111206,2.539323329925537,2.566559076309204,-0.0580376666344149,-0.040215368485349234,-0.05790860534817499,-0.057466010004727064,1.4431713252996416,1.0022287065189004,1.0099477348373553,0.6944627356081998,0.6998113925438912,1.0077018631258985
J5-T80-I1 Tp 4_Processed.unv,83.07290903727214,30.84445935850108,2.721911191940308,2.6949493885040283,2.7010810375213623,2.7680455446243286,0.12159189765086387,0.12675619580755848,0.1038491022476502,0.14402045831039745,0.9592580218758295,1.1708516975033854,0.8442682315925225,1.2205805641466352,0.8801263188204104,0.7210718773289232
J5-T80-I2 Tp 4_Processed.unv,83.1614507039388,46.21888253926195,2.538127422332764,3.280769109725952,2.862262725830078,3.8244898319244394,-0.06219187195668008,0.7125759170294823,0.265030790556366,1.2004647456105082,-0.08727753839329787,-0.23465904405342397,-0.051806495929250955,2.6886533279156244,0.5935833764673321,0.22077348920528442
J5-T80-I3 Tp 4_Processed.unv,83.03124237060547,53.64620240928314,2.232797145843506,2.7416017055511475,2.675551652908325,2.8326908349990845,-0.36752214844593833,0.17340851285467762,0.0783197176346131,0.2086657486851533,-2.11940084368254,-4.692587761367431,-1.7612959997592923,2.214110547023224,0.8310348677124112,0.37533576127429674
J5-T85-I1 Tp 4_Processed.unv,88.32811737060547,36.70156203513558,2.561713457107544,2.936060070991516,2.772395133972168,3.0123283863067627,-0.03860583718190025,0.3678668782950463,0.17516319869845587,0.38830329999283153,-0.10494512950126643,-0.22039924749467693,-0.09942186219538425,2.100137934386152,0.9473699510198277,0.45109891855590606
J5-T85-I2 Tp 4_Processed.unv,88.3333257039388,49.36215697737013,2.6367897987365723,3.139719724655152,2.815574288368225,3.2893643379211426,0.03647050444712807,0.571526531958682,0.218342353094513,0.6653392516072114,0.0638124433561112,0.16703357791212053,0.05481489985601923,2.617570635557305,0.8590001725857704,0.3281669502694743
J5-T85-I3 Tp 4_Processed.unv,88.38540903727214,56.414465973483054,2.749523520469665,2.622996091842652,2.546109080314636,2.4345017671585083,0.1492042261802209,0.05480289914618197,-0.051122854959076314,-0.18952331915542286,2.7225608225986653,-2.9185425246625685,-0.7872605167803262,-1.0719843246245055,-0.2891617738144382,0.2697444049993229
J5-T90-I1 Tp 4_Processed.unv,91.16665903727214,42.54665029926152,3.0325417518615723,3.4152265787124634,3.002388596534729,3.663220286369324,0.43222245757212807,0.8470333860159935,0.4051566612610169,1.039195200055393,0.510277947372392,1.066803285985404,0.4159203752568228,2.090631765450114,0.8150859299300492,0.3898754163216117
J5-T90-I2 Tp 4_Processed.unv,91.23436737060548,56.964056480605535,3.203294396400452,3.299911379814148,3.098726868629456,2.8567107915878296,0.6029751021110079,0.7317181871176781,0.5014949333557439,0.23268570527389842,0.824053730967377,1.202355322069181,2.5913714871364157,1.459073937639608,3.144663254050608,2.15524599057525
J5-T90-I3 Tp 4_Processed.unv,91.35936737060548,60.58207262099631,2.746280074119568,3.666098117828369,2.847257971763611,2.6835155487060547,0.14596077983012368,1.0979049251318993,0.25002603648989874,0.05949046239212352,0.13294482654095785,0.5837823207505056,2.453515638658891,4.3911623787079295,18.45514189980915,4.20279195078171
J5-T95-I1 Tp 4_Processed.unv,98.5364507039388,51.00058619448307,2.5762486457824707,2.56383740901947,2.5762091875076294,2.630065679550171,-0.02407064850697349,-0.004355783676999625,-0.021022747766082706,0.006040593236239733,5.526134971779399,1.1449810831012373,-3.9848153261777086,0.20719383238888872,-0.7210854144039499,-3.4802455560092236
J5-T95-I2 Tp 4_Processed.unv,98.68228403727214,60.56784064062254,2.599894523620605,2.578026533126831,2.597810864448548,2.650290846824646,-0.0004247706688391695,0.009833340430361215,0.0005789291748357073,0.02626576051071483,-0.0431969859934531,-0.7337178489229084,-0.016172030071845395,16.985394514193885,0.3743786678611423,0.022041211203442573
J5-T95-I3 Tp 4_Processed.unv,98.83853403727214,68.50307622410612,2.584234118461609,2.567567467689514,2.5825787782669067,2.62379789352417,-0.016085175827835307,-0.0006257250069556797,-0.014653157006805362,-0.00022719278976124357,25.706461543057085,1.097727665128059,70.79967566197494,0.0427024024014125,2.754158737226004,64.49657589135788
J6-T100-I1 Tp 4_Processed.unv,101.3645757039388,60.77693274286705,2.5800669193267822,2.568022131919861,2.5790072679519653,2.627855658531189,-0.020252374962661968,-0.000171060776609,-0.018224667321746768,0.0038305722172577994,118.39286225710046,1.1112617094796358,-5.2870364566994335,0.009386222178381275,-0.04465671625725351,-4.757687960989103
J6-T100-I2 Tp 4_Processed.unv,101.4895757039388,67.28492737524246,2.5785248279571533,2.562004923820496,2.5806459188461304,2.625369071960449,-0.021794466332290874,-0.00618826887597379,-0.01658601642758173,0.0013439856465180533,3.521900351956068,1.3140265733758558,-16.216293967688678,0.3731015764389937,-4.604415896855834,-12.340917829406994
J6-T100-I3 Tp 4_Processed.unv,101.54165903727214,73.01702601337195,2.5704448223114014,2.557820439338684,2.5719152688980103,2.608608603477478,-0.029874471978042827,-0.010372753357785758,-0.025316666375701846,-0.015416482836453138,2.8800908445026447,1.180031823096402,1.9378266946467817,0.40972034800526524,0.6728352677991377,1.6421817248639339
J6-T105-I1 Tp 4_Processed.unv,106.73436737060548,66.98505999698637,2.5842814445495605,2.5704375505447388,2.5791317224502563,2.6261236667633057,-0.016037849739883647,0.0022443578482689297,-0.018100212823455752,0.0020985804493744986,-7.145852321301445,0.8860586279461021,-7.642237277424307,-0.12399621320255999,1.0694647655456246,-8.624979246733519
J6-T105-I2 Tp 4_Processed.unv,106.91665903727214,72.43109659615645,2.5865999460220337,2.565829634666443,2.582334518432617,2.62853479385376,-0.013719348267410503,-0.0023635580300269687,-0.014897416841094913,0.004509707539829044,5.804532020419216,0.9209212854650964,-3.0421813712404466,0.1586555612451571,-0.5241045032637676,-3.3034108552546293
J6-T105-I3 Tp 4_Processed.unv,106.99478403727214,77.25170902945321,2.580231189727783,2.563429832458496,2.5761730670928955,2.6154119968414307,-0.02008810456166099,-0.004763360237973746,-0.021058868180816592,-0.008613089472500501,4.217212966913066,0.9539023839828243,2.3322763133713424,0.22619260432585314,0.5530373570577661,2.4449842589064508
J6-T110-I1 Tp 4_Processed.unv,110.51561737060548,67.22474705839397,2.5932576656341557,2.578319549560547,2.5893754959106445,2.6446690559387207,-0.007061628655288477,0.010126356864077035,-0.007856439363067569,0.020643969624789538,-0.6973513525223869,0.8988332155256709,-0.34206738256429053,-1.2889244600652237,0.4905237242704126,-0.3805682485423471
J6-T110-I2 Tp 4_Processed.unv,110.74478403727214,73.88681310913259,2.596339583396912,2.57309353351593,2.594534397125244,2.6481869220733643,-0.003979710892532129,0.004900340819460336,-0.0026975381484679595,0.024161835759433092,-0.8121294087806745,1.4753121822549078,-0.16471061769296227,-1.8165974120675317,0.2028132658565556,-0.11164458592161425
J6-T110-I3 Tp 4_Processed.unv,110.84374237060548,79.85153895538821,2.5870625972747803,2.568474531173706,2.5854192972183228,2.629833936691284,-0.01325669701466392,0.00028133847723621486,-0.011812638055389346,0.005808850377353014,-47.12009940799336,1.1222469487766742,-2.2821550140709173,-0.023816735594286514,0.04843272919079999,-2.0335586713411176
J6-T115-I1 Tp 4_Processed.unv,115.4739507039388,29.193785484359044,2.5588314533233643,2.537813782691956,2.5592695474624634,2.6480743885040283,-0.041487840966079936,-0.03037941000451383,-0.03796238781124872,0.024049302190097155,1.3656565733144783,1.0928670022644513,-1.7251162066217245,0.800250241253582,-1.2632137832682413,-1.578523464472104
J6-T115-I2 Tp 4_Processed.unv,115.52603403727214,46.47583282193528,2.587526559829712,2.544373393058777,2.597227931022644,2.689217686653137,-0.01279273445973228,-0.023819799637692984,-4.00425106805713e-06,0.06519260033920604,0.5370630590648954,3194.788299310947,-0.19622985420385025,5948.627903906734,-0.3653758174049708,-6.142186455552413e-05
J6-T115-I3 Tp 4_Processed.unv,115.60936737060548,62.28027663879827,2.5901790857315063,2.556046485900879,2.597464799880981,2.6698888540267944,-0.010140208557937846,-0.012146706795590934,0.00023286460726890112,0.04586376771286327,0.8348113384624205,-43.54551203321512,-0.22109410246061956,-52.162099419275364,-0.264843195431242,0.005077310890086126
J6-T120-I1 Tp 4_Processed.unv,121.7552007039388,34.17786943417135,2.6251500844955444,2.6030209064483643,2.6165343523025517,2.714485883712769,0.02483079020610024,0.03482771375189442,0.019302417028839614,0.09046079739883783,0.7129606721529229,1.2864083378263313,0.2744922764346453,1.8043187907430744,0.385003391008599,0.2133788069956544
J6-T120-I2 Tp 4_Processed.unv,121.92186737060548,53.3669556701979,2.6590617895126343,2.614680886268616,2.65991747379303,2.756721615791321,0.05874249522319008,0.04648769357214633,0.06268553851931769,0.13269652947738964,1.2636138880933077,0.9370980390491105,0.4426829808928749,0.7416015666487463,0.3503308922639716,0.47239772408666325
J6-T120-I3 Tp 4_Processed.unv,122.11978403727214,70.27555710778431,2.654655694961548,2.6186248064041138,2.65078067779541,2.728853225708008,0.05433640067210366,0.05043161370764393,0.053548742521698056,0.10482813939407665,1.0774273650471724,1.01470918108089,0.5183379289776268,0.9417889446649272,0.4810885130571495,0.5108241244308859
J6-T125-I1 Tp 4_Processed.unv,126.92186864217122,36.70848207293536,2.600806951522827,2.579336166381836,2.596699833869934,2.681528687477112,0.0004876572333829543,0.011142973685366098,-0.0005321014037780181,0.05750360116318065,0.04376365296665712,-0.9164742470523438,0.00848046424082392,-20.941447638079755,0.19377871054971255,-0.00925335792915037
J6-T125-I2 Tp 4_Processed.unv,127.45311864217122,56.300825269061946,2.636866331100464,2.590673446655273,2.6418477296829224,2.7268033027648926,0.03654703681101967,0.022480253958803154,0.04461579440921026,0.10277821645096141,1.6257394991175373,0.8191501977038671,0.3555912728691626,0.503863133145567,0.2187258617153486,0.4340977684750718
J6-T125-I3 Tp 4_Processed.unv,127.69270197550456,73.54581164778185,2.638354539871216,2.5990103483200078,2.636545777320862,2.705626964569092,0.038035245581771626,0.03081715562353793,0.039313842047149716,0.08160187825516063,1.2342231076225794,0.9674771938126869,0.4661074768749728,0.7838754499389406,0.377652528133922,0.4817761905457543
J6-T130-I1 Tp 4_Processed.unv,131.57291666666666,43.234973634579866,2.576647639274597,2.552292585372925,2.584137797355652,2.6693421602249146,-0.023671655014847026,-0.015900607323545035,-0.013094137918060245,0.045317073910983385,1.4887264702018588,1.8078055358037444,-0.5223562108477129,1.2143302157841132,-0.3508745369301358,-0.2889449116635629
J6-T130-I2 Tp 4_Processed.unv,131.71354166666666,62.08533787220925,2.6095279455184937,2.567751407623291,2.622659683227539,2.7080090045928955,0.009208651229049458,-0.0004417850731788242,0.025427747953826962,0.08398391827896434,-20.844188244725988,0.3621496974789513,0.10964779231259053,-0.017374132934660225,-0.005260353198946651,0.30276925005291055
J6-T130-I3 Tp 4_Processed.unv,131.66145833333334,78.31071349041112,2.611326813697815,2.577766537666321,2.617057681083679,2.6865735054016118,0.011007519408370747,0.009573344969850961,0.0198257458099671,0.0625484190876806,1.149809125549783,0.5552133833389955,0.17598397479783406,0.4828743928028223,0.15305494702321748,0.3169663773943718
J6-T70-I1 Tp 4_Processed.unv,68.6927007039388,26.66965663059945,2.5353811979293823,2.518487811088562,2.5387656688690186,2.578652024269104,-0.06493809636006187,-0.04970538160790783,-0.058466266404693545,-0.04537306204482716,1.3064600705073475,1.110693402424082,1.4312037458680895,0.8501548784363215,1.0954821951139306,1.2885677926460133
J6-T70-I2 Tp 4_Processed.unv,69.04165903727214,40.15934721639691,2.540573239326477,2.5199636220932007,2.547953486442566,2.578686237335205,-0.05974605496296714,-0.048229570603269156,-0.04927844883114618,-0.04533884897872609,1.2387847168375445,1.2124175249040097,1.3177673520340407,0.9787152750795579,1.0637581608192006,1.0868923658443257
J6-T70-I3 Tp 4_Processed.unv,69.46874237060547,49.753347283503096,2.534639596939087,2.5229034423828125,2.5384658575057983,2.558271527290344,-0.06567969735035728,-0.04528975031365734,-0.05876607776791376,-0.06575355902358737,1.4502110719420604,1.117646435580534,0.9988766893484261,0.77067845998709,0.688780211842386,0.8937322730596676
J6-T75-I1 Tp 4_Processed.unv,76.5989507039388,61.592125672137776,2.544616222381592,2.538398742675781,2.5410871505737305,2.5583704710006714,-0.0557030719078524,-0.029794450020689034,-0.05614478469998163,-0.06565461531325978,1.8695787930024759,0.9921326122365667,0.8484258363570437,0.5306717298837337,0.45380587303009706,0.8551536618118374
J6-T75-I2 Tp 4_Processed.unv,76.86978403727214,63.09518114946172,2.5394939184188843,2.534221053123474,2.53647518157959,2.551708221435547,-0.06082537587055992,-0.03397213957299572,-0.060756753694122256,-0.07231686487838429,1.7904487805327898,1.001129457587269,0.841095309826419,0.5591500122608141,0.4697678699170224,0.8401464001004089
J6-T75-I3 Tp 4_Processed.unv,77.10415903727214,63.99601268260715,2.537234902381897,2.532557249069214,2.5346180200576782,2.5484580993652344,-0.06308439190754722,-0.03563594362725597,-0.06261391521603388,-0.07556698694869679,1.7702461471876794,1.0075139318455024,0.83481417553906,0.5691377628168265,0.47158084589834953,0.8285882201250543
J6-T80-I1 Tp 4_Processed.unv,83.46874237060547,33.38078854073421,2.699544906616211,2.682797908782959,2.703989624977112,2.786173820495605,0.09922561232676674,0.11460471608648914,0.10675768970339972,0.16214873418167386,0.8658074092857034,0.9294469803762238,0.6119419484064111,1.0735031490929645,0.7067876087030338,0.6583936053659649
J6-T80-I2 Tp 4_Processed.unv,83.3020757039388,47.78222306390905,2.4525920152664185,3.1052401065826416,2.7857648134231567,3.642602443695069,-0.14772727902302574,0.5370469138861718,0.18853287814944464,1.0185773573811376,-0.27507332265265905,-0.7835624240877845,-0.14503295007739722,2.84855840083484,0.5272519656896478,0.18509431491210562
J6-T80-I3 Tp 4_Processed.unv,83.4114507039388,54.84692518904,2.2001006603240967,2.6415780782699585,2.5896328687667847,2.7483179569244385,-0.4002186339653475,0.07338488557348866,-0.007599066506927432,0.12429287061050731,-5.453692961945999,52.666815535895324,-3.2199645241077435,-9.657092158173613,0.5904191062048328,-0.061138394097762776
J6-T85-I1 Tp 4_Processed.unv,88.46353403727214,57.661710313221135,2.567486882209778,2.5567727088928223,2.5666120052337646,2.602765679359436,-0.03283241207966636,-0.011420483803647574,-0.03061993003994745,-0.02125940695449513,2.874870508478814,1.072256273506584,1.5443710236105253,0.37297550284236947,0.5371967255762421,1.4403002917949748
J6-T85-I2 Tp 4_Processed.unv,88.4583257039388,64.85403025763256,2.5589420795440674,2.54728102684021,2.5602710247039795,2.589127779006958,-0.04137721474537681,-0.02091216585625988,-0.03696091056973261,-0.03489730730697316,1.9786192893545216,1.1194858056138024,1.1856850266813808,0.5657914140617767,0.5992486948149499,1.0591335957415575
J6-T85-I3 Tp 4_Processed.unv,88.46874237060547,68.6775383603975,2.553428053855896,2.5455846786499023,2.5541131496429443,2.5770193338394165,-0.0468912404335482,-0.022608514046567496,-0.043118785630767764,-0.04700575247451466,2.0740522945013007,1.0874898202162857,0.9975638717616838,0.5243309549616584,0.48097334595005714,0.9173086986352508
J6-T90-I1 Tp 4_Processed.unv,91.95311737060548,37.18600761495162,2.9900232553482056,3.200392961502075,2.909543514251709,3.2718305587768555,0.3897039610587614,0.6321997688056054,0.3123115789779969,0.6478054724629243,0.6164253457337014,1.2478050360285136,0.601575592711692,2.024259782088148,0.9759098922119523,0.48210704023632855
J6-T90-I2 Tp 4_Processed.unv,92.15624237060548,49.52611346384285,2.7420259714126587,2.939071297645569,2.8781800270080566,3.1557116508483887,0.1417066771232145,0.370878104949099,0.28094809173434454,0.5316865645344575,0.3820842353113915,0.5043873985704369,0.2665229602844907,1.3200947643374257,0.6975502668077354,0.5284092367094916
J6-T90-I3 Tp 4_Processed.unv,92.22915903727214,57.3793916153229,2.444057822227478,2.625054359436035,2.684186100959778,2.487315535545349,-0.15626147206196617,0.056861166739565316,0.08695416568606573,-0.13670955076858204,-2.7481228582183808,-1.797055619234201,1.1430179616819973,0.6539211352432909,-0.41592680555156125,-0.6360504090402522
J6-T95-I1 Tp 4_Processed.unv,98.8802007039388,40.25752144562115,3.254061698913574,3.432780623435974,3.1547213792800903,3.406366467475891,0.65374240462413,0.8645874307395043,0.5574894440063782,0.78234138116196,0.7561322098621848,1.1726543195617003,0.8356229395064974,1.5508588369425924,1.1051280829033865,0.7125910215542683
J6-T95-I2 Tp 4_Processed.unv,98.7552007039388,61.19324655466245,2.949691414833069,3.629349708557129,3.166313886642456,3.399182200431824,0.34937212054362465,1.061156515860659,0.569081951368744,0.775157114117893,0.32923712508165087,0.6139223352687995,0.4507113644195865,1.8646813755178628,1.36895668830728,0.7341504593121656
J6-T95-I3 Tp 4_Processed.unv,98.7239507039388,65.96892798108173,2.897167801856994,2.9626498222351074,2.554728388786316,2.962862491607666,0.29684850756755,0.3944566295386376,-0.04250354648739618,0.33883740529373485,0.7525504335286454,-6.984087966767106,0.8760795087254754,-9.280558027213283,1.1641472381028504,-0.12543935770771905
